datetime,ts,open,high,low,close,volume
2023-01-14 17:00:00+00:00,1673715600000,20819.5,20934.5,20736.0,20764.5,5384.196
2023-01-14 18:00:00+00:00,1673719200000,20764.5,20808.0,20654.0,20763.5,6174.089
2023-01-14 19:00:00+00:00,1673722800000,20763.5,20872.5,20713.0,20789.5,4512.722
2023-01-14 20:00:00+00:00,1673726400000,20789.5,20911.5,20766.5,20881.5,2628.225
2023-01-14 21:00:00+00:00,1673730000000,20881.5,20967.5,20842.0,20905.5,4119.967
2023-01-14 22:00:00+00:00,1673733600000,20905.5,21057.5,20872.5,20997.0,4108.019
2023-01-14 23:00:00+00:00,1673737200000,20997.0,21093.0,20933.5,20952.5,5293.462
2023-01-15 00:00:00+00:00,1673740800000,20952.5,21002.5,20627.0,20765.0,12472.777
2023-01-15 01:00:00+00:00,1673744400000,20765.0,20792.5,20650.0,20780.5,4620.137
2023-01-15 02:00:00+00:00,1673748000000,20780.5,20822.0,20676.0,20679.5,4232.79
2023-01-15 03:00:00+00:00,1673751600000,20679.5,20751.0,20555.0,20726.5,5757.516
2023-01-15 04:00:00+00:00,1673755200000,20726.5,20763.5,20686.5,20703.5,2150.629
2023-01-15 05:00:00+00:00,1673758800000,20703.5,20790.0,20682.0,20752.5,2349.745
2023-01-15 06:00:00+00:00,1673762400000,20752.5,20795.5,20700.0,20725.5,2141.54
2023-01-15 07:00:00+00:00,1673766000000,20725.5,20750.0,20668.5,20748.5,2479.275
2023-01-15 08:00:00+00:00,1673769600000,20748.5,20763.5,20601.0,20625.5,5772.336
2023-01-15 09:00:00+00:00,1673773200000,20625.5,20762.0,20573.0,20762.0,5507.265
2023-01-15 10:00:00+00:00,1673776800000,20762.0,20773.0,20699.5,20739.0,2874.517
2023-01-15 11:00:00+00:00,1673780400000,20739.0,20747.5,20666.0,20735.5,1946.071
2023-01-15 12:00:00+00:00,1673784000000,20735.5,20753.0,20658.5,20698.5,2078.786
2023-01-15 13:00:00+00:00,1673787600000,20698.5,20862.5,20692.5,20711.5,6281.989
2023-01-15 14:00:00+00:00,1673791200000,20711.5,20829.0,20684.0,20801.5,3699.972
