datetime,ts,open,high,low,close,volume
2025-01-13 20:00:00+00:00,1736798400000,92260.7,94700.0,91839.2,94508.2,23969.882
2025-01-14 00:00:00+00:00,1736812800000,94508.2,95285.1,94330.3,94849.3,12415.24
2025-01-14 04:00:00+00:00,1736827200000,94849.3,95484.3,94714.4,94838.4,8044.266
2025-01-14 08:00:00+00:00,1736841600000,94838.4,97395.5,94838.4,96526.2,28204.747
2025-01-14 12:00:00+00:00,1736856000000,96526.2,97247.9,95712.1,96415.4,30608.493
2025-01-14 16:00:00+00:00,1736870400000,96415.4,97064.0,95308.8,96518.1,20325.41
2025-01-14 20:00:00+00:00,1736884800000,96518.1,96899.5,96100.0,96523.3,7362.93
2025-01-15 00:00:00+00:00,1736899200000,96523.3,97548.7,96450.0,97281.3,10957.004
2025-01-15 04:00:00+00:00,1736913600000,97281.3,97691.7,96707.2,97255.8,8888.028
2025-01-15 08:00:00+00:00,1736928000000,97255.8,97499.0,96469.6,96722.3,8525.264
2025-01-15 12:00:00+00:00,1736942400000,96722.3,99765.0,96500.0,98955.1,44389.776
2025-01-15 16:00:00+00:00,1736956800000,98955.1,99942.5,98555.9,99807.5,14071.393
2025-01-15 20:00:00+00:00,1736971200000,99807.5,100700.0,99400.1,100465.0,18401.808
2025-01-16 00:00:00+00:00,1736985600000,100465.0,100866.1,99129.8,99437.5,13782.273
2025-01-16 04:00:00+00:00,1737000000000,99437.5,99891.8,99293.1,99783.6,4995.324
2025-01-16 08:00:00+00:00,1737014400000,99783.6,99799.0,98599.9,99125.7,13750.405
2025-01-16 12:00:00+00:00,1737028800000,99125.7,99498.2,97291.0,99255.6,32401.777
2025-01-16 16:00:00+00:00,1737043200000,99255.6,100400.0,99029.5,100373.3,21173.939
2025-01-16 20:00:00+00:00,1737057600000,100373.3,100620.0,99331.0,99945.8,12434.828
2025-01-17 00:00:00+00:00,1737072000000,99945.8,102150.0,99906.1,101016.1,19044.738
2025-01-17 04:00:00+00:00,1737086400000,101016.1,101911.9,100907.6,101410.4,7283.81
2025-01-17 08:00:00+00:00,1737100800000,101410.4,102579.3,101410.4,102205.4,11972.681
2025-01-17 12:00:00+00:00,1737115200000,102205.4,104219.8,102164.4,103988.4,33832.388
2025-01-17 16:00:00+00:00,1737129600000,103988.4,105815.8,103802.0,105788.5,31725.756
2025-01-17 20:00:00+00:00,1737144000000,105788.5,105806.4,104026.0,104048.8,14269.978
2025-01-18 00:00:00+00:00,1737158400000,104048.8,104617.0,103008.0,103530.0,10366.889
2025-01-18 04:00:00+00:00,1737172800000,103530.0,103750.2,102545.5,102773.7,15696.276
2025-01-18 08:00:00+00:00,1737187200000,102773.7,103851.9,102244.0,103538.9,12711.281
2025-01-18 12:00:00+00:00,1737201600000,103538.9,104963.0,103076.7,104521.4,13271.103
2025-01-18 16:00:00+00:00,1737216000000,104521.4,104692.3,103107.3,104366.0,13884.627
2025-01-18 20:00:00+00:00,1737230400000,104366.0,104738.6,103734.2,104520.0,7090.465
2025-01-19 00:00:00+00:00,1737244800000,104520.0,105431.1,103970.9,104955.1,8784.124
2025-01-19 04:00:00+00:00,1737259200000,104955.1,105618.8,104227.7,105158.7,9247.433
2025-01-19 08:00:00+00:00,1737273600000,105158.7,105442.4,103427.9,104344.9,17498.944
2025-01-19 12:00:00+00:00,1737288000000,104344.9,105700.0,104281.3,104904.0,14017.17
2025-01-19 16:00:00+00:00,1737302400000,104904.0,106250.0,104471.3,106231.4,12646.615
2025-01-19 20:00:00+00:00,1737316800000,106231.4,106476.5,99600.0,101310.7,61219.383
2025-01-20 00:00:00+00:00,1737331200000,101310.7,102305.5,99500.1,101880.0,35319.937
2025-01-20 04:00:00+00:00,1737345600000,101880.0,109951.7,101523.9,107172.9,65438.643
2025-01-20 08:00:00+00:00,1737360000000,107172.9,109237.2,107153.9,108271.9,22304.588
2025-01-20 12:00:00+00:00,1737374400000,108271.9,108767.6,104500.0,105000.0,48923.932
2025-01-20 16:00:00+00:00,1737388800000,105000.0,107089.2,100519.0,103693.3,111502.502
2025-01-20 20:00:00+00:00,1737403200000,103693.3,104343.2,101700.0,102258.7,24101.933
2025-01-21 00:00:00+00:00,1737417600000,102258.7,103250.0,100000.0,102915.8,32409.217
2025-01-21 04:00:00+00:00,1737432000000,102915.8,102949.9,101073.9,101962.7,16099.665
2025-01-21 08:00:00+00:00,1737446400000,101962.7,103978.9,101707.6,103745.9,14476.517
2025-01-21 12:00:00+00:00,1737460800000,103745.9,105340.4,102777.1,103931.7,33667.647
2025-01-21 16:00:00+00:00,1737475200000,103931.7,107265.6,103800.0,107008.2,36944.511
2025-01-21 20:00:00+00:00,1737489600000,107008.2,107211.0,105330.3,106133.3,19069.624
2025-01-22 00:00:00+00:00,1737504000000,106133.3,106387.4,105423.6,105588.9,9520.706
2025-01-22 04:00:00+00:00,1737518400000,105588.9,106020.0,105029.4,105063.5,8080.987
2025-01-22 08:00:00+00:00,1737532800000,105063.5,105463.2,104606.8,105112.6,11809.696
2025-01-22 12:00:00+00:00,1737547200000,105112.6,105568.0,103625.7,104152.5,26768.1
2025-01-22 16:00:00+00:00,1737561600000,104152.5,104742.0,103310.0,104613.8,16648.643
2025-01-22 20:00:00+00:00,1737576000000,104613.8,104830.0,103572.7,103670.4,9942.536
2025-01-23 00:00:00+00:00,1737590400000,103670.4,103780.0,102071.4,102411.6,17368.547
2025-01-23 04:00:00+00:00,1737604800000,102411.6,102933.4,101527.8,102659.0,12602.794
2025-01-23 08:00:00+00:00,1737619200000,102659.0,102669.6,101205.1,101921.5,12046.16
2025-01-23 12:00:00+00:00,1737633600000,101921.5,106053.4,101277.8,105235.5,76207.955
2025-01-23 16:00:00+00:00,1737648000000,105235.5,106875.0,103350.0,103736.6,50766.962
