datetime,ts,open,high,low,close,volume
2023-01-14 17:00:00+00:00,1673715600000,22.985,23.43,22.76,22.875,2649542.2
2023-01-14 18:00:00+00:00,1673719200000,22.875,23.17,22.655,23.04,1613223.0
2023-01-14 19:00:00+00:00,1673722800000,23.04,23.355,22.975,23.065,2090450.3
2023-01-14 20:00:00+00:00,1673726400000,23.065,23.315,22.915,23.18,1053311.3
2023-01-14 21:00:00+00:00,1673730000000,23.18,23.21,22.475,22.755,1460982.5
2023-01-14 22:00:00+00:00,1673733600000,22.755,24.1,22.56,23.66,1381989.6
2023-01-14 23:00:00+00:00,1673737200000,23.66,24.82,23.645,24.28,6146943.5
2023-01-15 00:00:00+00:00,1673740800000,24.28,25.205,23.065,23.39,6046554.5
2023-01-15 01:00:00+00:00,1673744400000,23.39,23.48,22.405,23.205,3468882.7
2023-01-15 02:00:00+00:00,1673748000000,23.205,23.24,22.625,22.79,1534211.5
2023-01-15 03:00:00+00:00,1673751600000,22.79,23.19,22.595,23.07,1425660.9
2023-01-15 04:00:00+00:00,1673755200000,23.07,23.11,22.805,22.925,966464.3
2023-01-15 05:00:00+00:00,1673758800000,22.925,23.195,22.74,23.005,972649.0
2023-01-15 06:00:00+00:00,1673762400000,23.005,23.045,22.545,22.565,988405.3
2023-01-15 07:00:00+00:00,1673766000000,22.565,22.7,22.135,22.66,1746628.9
2023-01-15 08:00:00+00:00,1673769600000,22.66,22.795,22.07,22.175,1833545.2
2023-01-15 09:00:00+00:00,1673773200000,22.175,22.7,21.97,22.675,1584120.5
2023-01-15 10:00:00+00:00,1673776800000,22.675,22.745,22.435,22.705,879117.3
2023-01-15 11:00:00+00:00,1673780400000,22.705,23.15,22.5,22.92,1792396.4
2023-01-15 12:00:00+00:00,1673784000000,22.92,23.475,22.715,22.95,2365324.5
2023-01-15 13:00:00+00:00,1673787600000,22.95,23.8,22.885,23.225,2305056.1
2023-01-15 14:00:00+00:00,1673791200000,23.225,23.47,23.12,23.32,1138849.3
2023-01-15 15:00:00+00:00,1673794800000,23.32,23.9,23.22,23.715,1591021.4
2023-01-15 16:00:00+00:00,1673798400000,23.715,23.81,23.035,23.205,2042995.7
2023-01-15 17:00:00+00:00,1673802000000,23.205,23.815,23.15,23.325,1581016.1
2023-01-15 18:00:00+00:00,1673805600000,23.325,23.375,22.935,23.245,1607565.0
2023-01-15 19:00:00+00:00,1673809200000,23.245,23.445,23.035,23.395,747045.6
2023-01-15 20:00:00+00:00,1673812800000,23.395,23.43,23.18,23.39,527603.2
2023-01-15 21:00:00+00:00,1673816400000,23.39,23.4,23.11,23.34,1036559.9
2023-01-15 22:00:00+00:00,1673820000000,23.34,23.37,22.5,23.185,1302207.9
2023-01-15 23:00:00+00:00,1673823600000,23.185,23.24,22.73,22.9,1347933.7
2023-01-16 00:00:00+00:00,1673827200000,22.9,23.16,22.45,23.0,2198725.2
2023-01-16 01:00:00+00:00,1673830800000,23.0,23.635,22.945,23.32,2177859.8
2023-01-16 02:00:00+00:00,1673834400000,23.32,24.275,23.195,23.535,1997519.8
2023-01-16 03:00:00+00:00,1673838000000,23.535,23.565,23.205,23.235,839463.8
2023-01-16 04:00:00+00:00,1673841600000,23.235,23.395,23.025,23.31,632254.4
2023-01-16 05:00:00+00:00,1673845200000,23.31,23.595,23.225,23.55,578438.7
2023-01-16 06:00:00+00:00,1673848800000,23.55,24.77,23.405,24.665,2741934.6
2023-01-16 07:00:00+00:00,1673852400000,24.665,25.06,24.075,24.27,2792670.4
2023-01-16 08:00:00+00:00,1673856000000,24.27,24.28,22.87,23.09,4409774.6
2023-01-16 09:00:00+00:00,1673859600000,23.09,23.475,22.99,23.395,1253497.5
2023-01-16 10:00:00+00:00,1673863200000,23.395,23.685,23.27,23.435,1287908.9
2023-01-16 11:00:00+00:00,1673866800000,23.435,23.545,23.17,23.385,795868.1
2023-01-16 12:00:00+00:00,1673870400000,23.385,23.55,23.225,23.25,694535.3
2023-01-16 13:00:00+00:00,1673874000000,23.25,23.53,22.965,23.25,1339755.3
2023-01-16 14:00:00+00:00,1673877600000,23.25,23.375,22.635,23.095,1855533.5
2023-01-16 15:00:00+00:00,1673881200000,23.095,23.33,22.23,23.085,4208836.1
2023-01-16 16:00:00+00:00,1673884800000,23.085,23.375,22.835,23.145,1155483.3
2023-01-16 17:00:00+00:00,1673888400000,23.145,23.355,22.96,23.31,991597.9
2023-01-16 18:00:00+00:00,1673892000000,23.31,23.83,23.095,23.645,1321251.1
2023-01-16 19:00:00+00:00,1673895600000,23.645,23.84,23.43,23.58,1490977.7
2023-01-16 20:00:00+00:00,1673899200000,23.58,23.91,23.49,23.575,1056491.8
2023-01-16 21:00:00+00:00,1673902800000,23.575,23.715,23.265,23.655,1064351.0
2023-01-16 22:00:00+00:00,1673906400000,23.655,24.4,23.63,23.685,1194726.9
2023-01-16 23:00:00+00:00,1673910000000,23.685,23.805,23.46,23.59,893700.8
2023-01-17 00:00:00+00:00,1673913600000,23.59,23.85,23.0,23.12,2480559.1
2023-01-17 01:00:00+00:00,1673917200000,23.12,23.26,22.775,23.205,1474876.2
2023-01-17 02:00:00+00:00,1673920800000,23.205,23.29,22.955,23.215,454073.5
2023-01-17 03:00:00+00:00,1673924400000,23.215,23.26,23.06,23.21,321362.1
2023-01-17 04:00:00+00:00,1673928000000,23.21,23.495,23.145,23.445,726612.1
2023-01-17 05:00:00+00:00,1673931600000,23.445,23.84,23.445,23.56,823485.6
2023-01-17 06:00:00+00:00,1673935200000,23.56,23.585,23.325,23.375,508204.5
2023-01-17 07:00:00+00:00,1673938800000,23.375,23.62,23.245,23.43,681388.6
2023-01-17 08:00:00+00:00,1673942400000,23.43,23.71,23.37,23.68,546674.3
2023-01-17 09:00:00+00:00,1673946000000,23.68,23.79,23.47,23.635,827235.6
2023-01-17 10:00:00+00:00,1673949600000,23.635,23.7,23.43,23.435,539011.8
2023-01-17 11:00:00+00:00,1673953200000,23.435,23.98,23.405,23.765,1316555.8
2023-01-17 12:00:00+00:00,1673956800000,23.765,23.88,23.45,23.555,1138973.2
2023-01-17 13:00:00+00:00,1673960400000,23.555,23.615,23.365,23.435,675717.5
2023-01-17 14:00:00+00:00,1673964000000,23.435,23.985,23.095,23.435,3941616.0
2023-01-17 15:00:00+00:00,1673967600000,23.435,23.625,23.115,23.255,1449995.3
2023-01-17 16:00:00+00:00,1673971200000,23.255,23.39,23.005,23.265,1220189.2
2023-01-17 17:00:00+00:00,1673974800000,23.265,23.37,23.04,23.34,845734.6
2023-01-17 18:00:00+00:00,1673978400000,23.34,23.565,23.28,23.51,868535.9
2023-01-17 19:00:00+00:00,1673982000000,23.51,23.565,23.37,23.44,446237.7
2023-01-17 20:00:00+00:00,1673985600000,23.44,23.715,23.14,23.4,982806.1
2023-01-17 21:00:00+00:00,1673989200000,23.4,23.425,23.155,23.29,643160.0
2023-01-17 22:00:00+00:00,1673992800000,23.29,23.31,23.11,23.195,312351.3
2023-01-17 23:00:00+00:00,1673996400000,23.195,23.36,22.66,22.85,1536764.4
2023-01-18 00:00:00+00:00,1674000000000,22.85,23.075,22.61,22.72,1328332.0
2023-01-18 01:00:00+00:00,1674003600000,22.72,23.06,22.705,23.005,814696.0
2023-01-18 02:00:00+00:00,1674007200000,23.005,23.27,22.655,23.07,1234377.7
2023-01-18 03:00:00+00:00,1674010800000,23.07,23.335,22.99,23.04,1023965.2
2023-01-18 04:00:00+00:00,1674014400000,23.04,23.23,22.965,23.145,385628.8
2023-01-18 05:00:00+00:00,1674018000000,23.145,23.32,23.065,23.265,574371.6
2023-01-18 06:00:00+00:00,1674021600000,23.265,23.28,23.01,23.03,450096.3
2023-01-18 07:00:00+00:00,1674025200000,23.03,23.09,22.85,22.99,545880.7
2023-01-18 08:00:00+00:00,1674028800000,22.99,22.99,22.075,22.35,1873416.4
2023-01-18 09:00:00+00:00,1674032400000,22.35,22.515,22.19,22.405,1007059.3
2023-01-18 10:00:00+00:00,1674036000000,22.405,22.5,22.305,22.325,479852.1
2023-01-18 11:00:00+00:00,1674039600000,22.325,22.735,22.305,22.54,959314.6
2023-01-18 12:00:00+00:00,1674043200000,22.54,22.83,22.535,22.715,712861.6
2023-01-18 13:00:00+00:00,1674046800000,22.715,23.24,22.47,23.075,2664435.0
2023-01-18 14:00:00+00:00,1674050400000,23.075,23.39,22.965,23.145,2277884.3
2023-01-18 15:00:00+00:00,1674054000000,23.145,23.67,20.665,21.77,6469517.2
2023-01-18 16:00:00+00:00,1674057600000,21.77,21.775,20.27,21.405,9190458.7
