datetime,ts,open,high,low,close,volume
2025-01-13 20:00:00+00:00,1736798400000,3023.53,3142.0,3010.09,3136.39,244567.17
2025-01-14 00:00:00+00:00,1736812800000,3136.39,3174.8,3124.14,3157.26,107454.71
2025-01-14 04:00:00+00:00,1736827200000,3157.26,3189.15,3156.24,3170.0,86704.46
2025-01-14 08:00:00+00:00,1736841600000,3170.0,3255.84,3168.4,3216.66,197993.7
2025-01-14 12:00:00+00:00,1736856000000,3216.66,3233.0,3177.3,3197.88,251731.24
2025-01-14 16:00:00+00:00,1736870400000,3197.88,3235.11,3170.4,3212.63,132576.79
2025-01-14 20:00:00+00:00,1736884800000,3212.63,3239.57,3193.21,3224.18,84258.81
2025-01-15 00:00:00+00:00,1736899200000,3224.18,3244.38,3203.8,3240.3,115572.84
2025-01-15 04:00:00+00:00,1736913600000,3240.3,3251.25,3213.84,3231.32,80797.66
2025-01-15 08:00:00+00:00,1736928000000,3231.32,3247.52,3185.26,3198.36,109038.36
2025-01-15 12:00:00+00:00,1736942400000,3198.36,3353.24,3185.2,3333.53,401950.36
2025-01-15 16:00:00+00:00,1736956800000,3333.53,3442.5,3322.16,3434.34,229622.41
2025-01-15 20:00:00+00:00,1736971200000,3434.34,3473.63,3417.51,3449.99,202593.36
2025-01-16 00:00:00+00:00,1736985600000,3449.99,3459.76,3345.76,3362.16,175271.95
2025-01-16 04:00:00+00:00,1737000000000,3362.16,3390.49,3361.0,3383.2,62663.08
2025-01-16 08:00:00+00:00,1737014400000,3383.2,3384.73,3298.78,3349.82,214958.73
2025-01-16 12:00:00+00:00,1737028800000,3349.82,3363.99,3263.32,3331.82,327047.01
2025-01-16 16:00:00+00:00,1737043200000,3331.82,3365.49,3308.36,3343.65,202965.02
2025-01-16 20:00:00+00:00,1737057600000,3343.65,3352.87,3267.0,3306.49,144124.85
2025-01-17 00:00:00+00:00,1737072000000,3306.49,3396.76,3306.13,3359.95,190013.28
2025-01-17 04:00:00+00:00,1737086400000,3359.95,3390.12,3344.42,3371.83,94566.33
2025-01-17 08:00:00+00:00,1737100800000,3371.83,3438.68,3371.22,3422.43,151275.21
2025-01-17 12:00:00+00:00,1737115200000,3422.43,3449.97,3394.02,3420.89,277699.19
2025-01-17 16:00:00+00:00,1737129600000,3420.89,3448.12,3405.84,3431.37,170910.21
2025-01-17 20:00:00+00:00,1737144000000,3431.37,3526.02,3424.23,3472.89,292746.33
2025-01-18 00:00:00+00:00,1737158400000,3472.89,3493.8,3366.03,3382.78,190763.1
2025-01-18 04:00:00+00:00,1737172800000,3382.78,3394.11,3278.14,3285.79,330898.54
2025-01-18 08:00:00+00:00,1737187200000,3285.79,3323.13,3225.63,3310.3,335406.15
2025-01-18 12:00:00+00:00,1737201600000,3310.3,3346.38,3272.69,3305.75,275278.65
2025-01-18 16:00:00+00:00,1737216000000,3305.75,3315.25,3248.0,3288.7,228127.92
2025-01-18 20:00:00+00:00,1737230400000,3288.7,3320.0,3256.15,3306.76,101148.33
2025-01-19 00:00:00+00:00,1737244800000,3306.76,3377.58,3297.47,3334.84,175994.78
2025-01-19 04:00:00+00:00,1737259200000,3334.84,3337.46,3257.8,3274.76,215931.07
2025-01-19 08:00:00+00:00,1737273600000,3274.76,3276.79,3129.14,3149.39,479212.06
2025-01-19 12:00:00+00:00,1737288000000,3149.39,3425.77,3143.83,3383.83,786528.38
2025-01-19 16:00:00+00:00,1737302400000,3383.83,3449.76,3377.87,3419.49,254640.23
2025-01-19 20:00:00+00:00,1737316800000,3419.49,3433.16,3150.0,3213.88,921721.31
2025-01-20 00:00:00+00:00,1737331200000,3213.88,3281.28,3141.0,3272.02,529486.96
2025-01-20 04:00:00+00:00,1737345600000,3272.02,3456.19,3249.44,3383.13,478409.24
2025-01-20 08:00:00+00:00,1737360000000,3383.13,3414.42,3333.75,3376.19,297343.51
2025-01-20 12:00:00+00:00,1737374400000,3376.19,3380.98,3256.88,3336.18,511803.84
2025-01-20 16:00:00+00:00,1737388800000,3336.18,3391.66,3202.37,3343.79,906470.02
2025-01-20 20:00:00+00:00,1737403200000,3343.79,3345.0,3254.56,3283.8,242498.64
2025-01-21 00:00:00+00:00,1737417600000,3283.8,3290.26,3201.36,3262.64,248013.14
2025-01-21 04:00:00+00:00,1737432000000,3262.64,3265.96,3212.14,3253.99,134300.83
2025-01-21 08:00:00+00:00,1737446400000,3253.99,3314.86,3233.14,3305.16,151226.44
2025-01-21 12:00:00+00:00,1737460800000,3305.16,3335.81,3262.94,3294.62,288173.26
2025-01-21 16:00:00+00:00,1737475200000,3294.62,3368.95,3289.93,3332.2,249410.35
2025-01-21 20:00:00+00:00,1737489600000,3332.2,3347.48,3301.2,3327.01,123032.57
2025-01-22 00:00:00+00:00,1737504000000,3327.01,3366.39,3320.12,3331.0,103125.61
2025-01-22 04:00:00+00:00,1737518400000,3331.0,3339.59,3283.83,3287.0,106074.06
2025-01-22 08:00:00+00:00,1737532800000,3287.0,3329.96,3272.05,3325.95,99916.74
2025-01-22 12:00:00+00:00,1737547200000,3325.95,3332.0,3266.0,3277.73,208385.54
2025-01-22 16:00:00+00:00,1737561600000,3277.73,3291.28,3237.28,3261.48,161752.59
2025-01-22 20:00:00+00:00,1737576000000,3261.48,3276.36,3221.06,3241.94,139344.29
2025-01-23 00:00:00+00:00,1737590400000,3241.94,3261.09,3202.63,3225.43,126558.28
2025-01-23 04:00:00+00:00,1737604800000,3225.43,3232.15,3181.84,3231.81,110261.16
2025-01-23 08:00:00+00:00,1737619200000,3231.81,3231.85,3186.5,3212.05,101912.97
2025-01-23 12:00:00+00:00,1737633600000,3212.05,3286.49,3187.2,3258.0,359598.11
2025-01-23 16:00:00+00:00,1737648000000,3258.0,3297.61,3192.63,3203.02,267244.01
2025-01-23 20:00:00+00:00,1737662400000,3203.02,3348.94,3193.69,3338.31,554078.48
2025-01-24 00:00:00+00:00,1737676800000,3338.31,3349.86,3274.0,3300.81,202038.4
2025-01-24 04:00:00+00:00,1737691200000,3300.81,3420.69,3290.91,3380.81,218271.64
2025-01-24 08:00:00+00:00,1737705600000,3380.81,3416.94,3375.0,3399.2,128686.05
2025-01-24 12:00:00+00:00,1737720000000,3399.2,3430.95,3354.41,3383.1,210382.6
2025-01-24 16:00:00+00:00,1737734400000,3383.1,3409.7,3363.64,3367.77,139482.73
2025-01-24 20:00:00+00:00,1737748800000,3367.77,3378.05,3302.14,3308.51,187364.05
2025-01-25 00:00:00+00:00,1737763200000,3308.51,3323.6,3267.07,3318.52,123134.53
2025-01-25 04:00:00+00:00,1737777600000,3318.52,3319.14,3281.69,3289.76,55549.55
2025-01-25 08:00:00+00:00,1737792000000,3289.76,3310.55,3270.06,3305.72,79288.65
2025-01-25 12:00:00+00:00,1737806400000,3305.72,3343.81,3292.73,3333.24,105296.4
2025-01-25 16:00:00+00:00,1737820800000,3333.24,3349.66,3328.62,3339.09,86889.8
2025-01-25 20:00:00+00:00,1737835200000,3339.09,3349.88,3312.95,3317.99,65069.0
2025-01-26 00:00:00+00:00,1737849600000,3317.99,3349.84,3312.09,3337.79,54052.42
2025-01-26 04:00:00+00:00,1737864000000,3337.79,3361.63,3328.62,3337.73,70595.2
2025-01-26 08:00:00+00:00,1737878400000,3337.73,3343.13,3289.24,3310.66,100574.98
2025-01-26 12:00:00+00:00,1737892800000,3310.66,3320.05,3295.85,3313.95,54595.71
2025-01-26 16:00:00+00:00,1737907200000,3313.95,3344.0,3306.44,3337.95,64292.41
2025-01-26 20:00:00+00:00,1737921600000,3337.95,3342.0,3227.3,3230.5,201059.02
